date,tournament,tournament_url,position,player,deck,decklist_url
2025-12-17,Legacy Challenge 32 2025-12-17,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-17,1st,O_danielakos,Izzet Delver,https://www.mtggoldfish.com/deck/7519255
2025-12-17,Legacy Challenge 32 2025-12-17,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-17,2nd,_J0SE_,Eldrazi,https://www.mtggoldfish.com/deck/7519274
2025-12-17,Legacy Challenge 32 2025-12-17,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-17,3rd,RPSbonjwa,Oops! All Spells,https://www.mtggoldfish.com/deck/7519268
2025-12-17,Legacy Challenge 32 2025-12-17,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-17,4th,DethFrmAbove,Oops! All Spells,https://www.mtggoldfish.com/deck/7519263
2025-12-17,Legacy Challenge 32 2025-12-17,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-17,5th,JaceTong,Death and Taxes (Yorion) - Abzan,https://www.mtggoldfish.com/deck/7519259
2025-12-17,Legacy Challenge 32 2025-12-17,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-17,6th,rgbandre,Doomsday,https://www.mtggoldfish.com/deck/7519271
2025-12-17,Legacy Challenge 32 2025-12-17,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-17,7th,CeylonskiyChai,Abzan,https://www.mtggoldfish.com/deck/7519279
2025-12-17,Legacy Challenge 32 2025-12-17,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-17,8th,jamiewvh,Ocelot Pride Midrange,https://www.mtggoldfish.com/deck/7519256
2025-12-14,Legacy Challenge 32 2025-12-14 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-14-1,1st,runkor,Cradle Control,https://www.mtggoldfish.com/deck/7513511
2025-12-14,Legacy Challenge 32 2025-12-14,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-14,1st,azmyk1231,Izzet Delver,https://www.mtggoldfish.com/deck/7511684
2025-12-14,Legacy Challenge 32 2025-12-14 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-14-1,2nd,NattaZan79,Oops! All Spells,https://www.mtggoldfish.com/deck/7513526
2025-12-14,Legacy Challenge 32 2025-12-14,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-14,2nd,Ailien02,Dimir Reanimator,https://www.mtggoldfish.com/deck/7511690
2025-12-14,Legacy Challenge 32 2025-12-14 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-14-1,3rd,NathanOfTheGiltLeaf,Azorius Artifacts,https://www.mtggoldfish.com/deck/7513525
2025-12-14,Legacy Challenge 32 2025-12-14,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-14,3rd,Qweerios,Stiflenought,https://www.mtggoldfish.com/deck/7511691
2025-12-14,Legacy Challenge 32 2025-12-14 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-14-1,4th,HyuugaHeir,Affinity Stompy,https://www.mtggoldfish.com/deck/7513530
2025-12-14,Legacy Challenge 32 2025-12-14,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-14,4th,harmonywoods,Esper Control,https://www.mtggoldfish.com/deck/7511703
2025-12-14,Legacy Challenge 32 2025-12-14 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-14-1,5th,MahfuzVanGogh,LED Dredge,https://www.mtggoldfish.com/deck/7513510
2025-12-14,Legacy Challenge 32 2025-12-14,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-14,5th,SkysTheLimit,Izzet Delver,https://www.mtggoldfish.com/deck/7511687
2025-12-14,Legacy Challenge 32 2025-12-14 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-14-1,6th,hundinggjornersen,Esper Vial,https://www.mtggoldfish.com/deck/7513517
2025-12-14,Legacy Challenge 32 2025-12-14,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-14,6th,PekkaChu,Dimir Tempo,https://www.mtggoldfish.com/deck/7511700
2025-12-14,Legacy Challenge 32 2025-12-14 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-14-1,7th,Ark4n,Dimir Tempo,https://www.mtggoldfish.com/deck/7513504
2025-12-14,Legacy Challenge 32 2025-12-14,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-14,7th,HJ_Kaiser,Doomsday,https://www.mtggoldfish.com/deck/7511674
2025-12-14,Legacy Challenge 32 2025-12-14 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-14-1,8th,Harry1232,Beanstalk Control (Non-Yorion),https://www.mtggoldfish.com/deck/7513507
2025-12-14,Legacy Challenge 32 2025-12-14,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-14,8th,Srogers90,Omni-Tell,https://www.mtggoldfish.com/deck/7511679
2025-12-13,Legacy Challenge 32 2025-12-13 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-13-1,1st,tr4Xos,Lands,https://www.mtggoldfish.com/deck/7510420
2025-12-13,Legacy Challenge 32 2025-12-13,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-13,1st,_Batutinha_,Omni-Tell,https://www.mtggoldfish.com/deck/7509583
2025-12-13,Legacy Challenge 32 2025-12-13 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-13-1,2nd,Ark4n,Dimir Tempo,https://www.mtggoldfish.com/deck/7510406
2025-12-13,Legacy Challenge 32 2025-12-13,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-13,2nd,PekkaChu,Izzet Delver,https://www.mtggoldfish.com/deck/7509610
2025-12-13,Legacy Challenge 32 2025-12-13 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-13-1,3rd,e0068,Mystic Forge Combo,https://www.mtggoldfish.com/deck/7510430
2025-12-13,Legacy Challenge 32 2025-12-13,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-13,3rd,Roodslay,UBRG,https://www.mtggoldfish.com/deck/7509600
2025-12-13,Legacy Challenge 32 2025-12-13 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-13-1,4th,JPA93,Sneak and Show,https://www.mtggoldfish.com/deck/7510409
2025-12-13,Legacy Challenge 32 2025-12-13,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-13,4th,Statuskrow,Eldrazi,https://www.mtggoldfish.com/deck/7509582
2025-12-13,Legacy Challenge 32 2025-12-13 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-13-1,5th,olbeda,Death and Taxes (Yorion) - Orzhov,https://www.mtggoldfish.com/deck/7510416
2025-12-13,Legacy Challenge 32 2025-12-13,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-13,5th,Marghar,Red Stompy,https://www.mtggoldfish.com/deck/7509595
2025-12-13,Legacy Challenge 32 2025-12-13 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-13-1,6th,wumbowizard,The EPIC Storm,https://www.mtggoldfish.com/deck/7510411
2025-12-13,Legacy Challenge 32 2025-12-13,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-13,6th,_Chamytinho_,Eldrazi,https://www.mtggoldfish.com/deck/7509613
2025-12-13,Legacy Challenge 32 2025-12-13 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-13-1,7th,jankyb,WUR,https://www.mtggoldfish.com/deck/7510404
2025-12-13,Legacy Challenge 32 2025-12-13,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-13,7th,Magic_Dads71522,UBRG,https://www.mtggoldfish.com/deck/7509608
2025-12-13,Legacy Challenge 32 2025-12-13 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-13-1,8th,peposhi,Eldrazi,https://www.mtggoldfish.com/deck/7510417
2025-12-13,Legacy Challenge 32 2025-12-13,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-13,8th,Ozymandias17,Dimir Tempo,https://www.mtggoldfish.com/deck/7509594
2025-12-10,Legacy Challenge 32 2025-12-10,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-10,1st,Roodslay,BRG,https://www.mtggoldfish.com/deck/7506500
2025-12-10,Legacy Challenge 32 2025-12-10,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-10,2nd,Marghar,Red Stompy,https://www.mtggoldfish.com/deck/7506495
2025-12-10,Legacy Challenge 32 2025-12-10,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-10,3rd,parkss,Dimir Tempo,https://www.mtggoldfish.com/deck/7506482
2025-12-10,Legacy Challenge 32 2025-12-10,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-10,4th,DrPP,Doomsday,https://www.mtggoldfish.com/deck/7506498
2025-12-10,Legacy Challenge 32 2025-12-10,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-10,5th,Thebigempty92,Affinity Stompy,https://www.mtggoldfish.com/deck/7506505
2025-12-10,Legacy Challenge 32 2025-12-10,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-10,6th,JPA93,Sneak and Show,https://www.mtggoldfish.com/deck/7506487
2025-12-10,Legacy Challenge 32 2025-12-10,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-10,7th,karatedom,Eldrazi,https://www.mtggoldfish.com/deck/7506489
2025-12-10,Legacy Challenge 32 2025-12-10,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-10,8th,Mav40121,Ocelot Pride Midrange,https://www.mtggoldfish.com/deck/7506488
2025-12-07,Legacy Challenge 32 2025-12-07 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-07-1,1st,IsolatedSystem,Death and Taxes (Yorion) - Abzan,https://www.mtggoldfish.com/deck/7500423
2025-12-07,Legacy Challenge 32 2025-12-07,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-07,1st,_Batutinha_,Omni-Tell,https://www.mtggoldfish.com/deck/7499260
2025-12-07,Legacy Challenge 32 2025-12-07 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-07-1,2nd,HyuugaHeir,Oops! All Spells,https://www.mtggoldfish.com/deck/7500443
2025-12-07,Legacy Challenge 32 2025-12-07,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-07,2nd,CaptainAfrica,Loam Pox,https://www.mtggoldfish.com/deck/7499284
2025-12-07,Legacy Challenge 32 2025-12-07 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-07-1,3rd,kusinaiga,Eldrazi,https://www.mtggoldfish.com/deck/7500444
2025-12-07,Legacy Challenge 32 2025-12-07,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-07,3rd,ScreenwriterNY,Beanstalk Control (Non-Yorion),https://www.mtggoldfish.com/deck/7499270
2025-12-07,Legacy Challenge 32 2025-12-07 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-07-1,4th,Reeplcheep,Loam Pox,https://www.mtggoldfish.com/deck/7500422
2025-12-07,Legacy Challenge 32 2025-12-07,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-07,4th,HJ_Kaiser,Dimir Tempo,https://www.mtggoldfish.com/deck/7499259
2025-12-07,Legacy Challenge 32 2025-12-07 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-07-1,5th,FrankHolmquist,Lands,https://www.mtggoldfish.com/deck/7500424
2025-12-07,Legacy Challenge 32 2025-12-07,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-07,5th,jankyb,WUR,https://www.mtggoldfish.com/deck/7499262
2025-12-07,Legacy Challenge 32 2025-12-07 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-07-1,6th,M_4,Beanstalk Control (Non-Yorion),https://www.mtggoldfish.com/deck/7500433
2025-12-07,Legacy Challenge 32 2025-12-07,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-07,6th,JacesDisciple,Oops! All Spells,https://www.mtggoldfish.com/deck/7499274
2025-12-07,Legacy Challenge 32 2025-12-07 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-07-1,7th,grymn,Golgari,https://www.mtggoldfish.com/deck/7500420
2025-12-07,Legacy Challenge 32 2025-12-07,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-07,7th,leeties,Cradle Control,https://www.mtggoldfish.com/deck/7499261
2025-12-07,Legacy Challenge 32 2025-12-07 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-07-1,8th,Enrichetta,Doomsday,https://www.mtggoldfish.com/deck/7500429
2025-12-07,Legacy Challenge 32 2025-12-07,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-07,8th,Unlif3,Ocelot Pride Midrange,https://www.mtggoldfish.com/deck/7499275
2025-12-06,Legacy Challenge 32 2025-12-06 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-06-1,1st,m_himukai,Doomsday,https://www.mtggoldfish.com/deck/7498261
2025-12-06,Legacy Challenge 32 2025-12-06,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-06,1st,felix619,Dimir Tempo,https://www.mtggoldfish.com/deck/7496944
2025-12-06,Legacy Challenge 32 2025-12-06 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-06-1,2nd,snoopy-magic,Sneak and Show,https://www.mtggoldfish.com/deck/7498248
2025-12-06,Legacy Challenge 32 2025-12-06,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-06,2nd,FynnOfBlood,Omni-Tell,https://www.mtggoldfish.com/deck/7496930
2025-12-06,Legacy Challenge 32 2025-12-06 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-06-1,3rd,Zodiacek,Omni-Tell,https://www.mtggoldfish.com/deck/7498250
2025-12-06,Legacy Challenge 32 2025-12-06,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-06,3rd,therf,The EPIC Storm,https://www.mtggoldfish.com/deck/7496922
2025-12-06,Legacy Challenge 32 2025-12-06 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-06-1,4th,grindstone-cowboy,Dimir Tempo,https://www.mtggoldfish.com/deck/7498264
2025-12-06,Legacy Challenge 32 2025-12-06,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-06,4th,_INF_,Izzet Delver,https://www.mtggoldfish.com/deck/7496927
2025-12-06,Legacy Challenge 32 2025-12-06 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-06-1,5th,samus_ssp,Lands,https://www.mtggoldfish.com/deck/7498237
2025-12-06,Legacy Challenge 32 2025-12-06,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-06,5th,qtaro,Eldrazi,https://www.mtggoldfish.com/deck/7496916
2025-12-06,Legacy Challenge 32 2025-12-06 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-06-1,6th,kanican,Mystic Forge Combo,https://www.mtggoldfish.com/deck/7498246
2025-12-06,Legacy Challenge 32 2025-12-06,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-06,6th,Chris_McNasty,Affinity Stompy,https://www.mtggoldfish.com/deck/7496915
2025-12-06,Legacy Challenge 32 2025-12-06 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-06-1,7th,Ark4n,Grixis Control,https://www.mtggoldfish.com/deck/7498244
2025-12-06,Legacy Challenge 32 2025-12-06,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-06,7th,GoblinK1ng,UBR,https://www.mtggoldfish.com/deck/7496926
2025-12-06,Legacy Challenge 32 2025-12-06 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-06-1,8th,RIDDLE0423,Beanstalk Control (Yorion),https://www.mtggoldfish.com/deck/7498258
2025-12-06,Legacy Challenge 32 2025-12-06,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-06,8th,Vash963,Beseech Storm,https://www.mtggoldfish.com/deck/7496943
2025-12-03,Legacy Challenge 32 2025-12-03,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-03,1st,i_b_TRUE,Izzet Delver,https://www.mtggoldfish.com/deck/7492121
2025-12-03,Legacy Challenge 32 2025-12-03,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-03,2nd,TonyScapone,U,https://www.mtggoldfish.com/deck/7492133
2025-12-03,Legacy Challenge 32 2025-12-03,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-03,3rd,_Babbuja_,Omni-Tell,https://www.mtggoldfish.com/deck/7492149
2025-12-03,Legacy Challenge 32 2025-12-03,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-03,4th,boytriton,Izzet Delver,https://www.mtggoldfish.com/deck/7492138
2025-12-03,Legacy Challenge 32 2025-12-03,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-03,5th,empiricism,Lands,https://www.mtggoldfish.com/deck/7492129
2025-12-03,Legacy Challenge 32 2025-12-03,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-03,6th,O_danielakos,Izzet Delver,https://www.mtggoldfish.com/deck/7492124
2025-12-03,Legacy Challenge 32 2025-12-03,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-03,7th,TeaW1thRum,Izzet Delver,https://www.mtggoldfish.com/deck/7492148
2025-12-03,Legacy Challenge 32 2025-12-03,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-12-03,8th,JPA93,Sneak and Show,https://www.mtggoldfish.com/deck/7492125
2025-11-30,Legacy Challenge 32 2025-11-30 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-30-1,1st,jamiewvh,Ocelot Pride Midrange,https://www.mtggoldfish.com/deck/7486488
2025-11-30,Legacy Challenge 32 2025-11-30,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-30,1st,Roodslay,UBRG,https://www.mtggoldfish.com/deck/7485541
2025-11-30,Legacy Challenge 32 2025-11-30 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-30-1,2nd,TrbnN,Cephalid Breakfast,https://www.mtggoldfish.com/deck/7486509
2025-11-30,Legacy Challenge 32 2025-11-30,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-30,2nd,Lord_Beerus,Izzet Delver,https://www.mtggoldfish.com/deck/7485534
2025-11-30,Legacy Challenge 32 2025-11-30 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-30-1,3rd,Oppa,BG,https://www.mtggoldfish.com/deck/7486498
2025-11-30,Legacy Challenge 32 2025-11-30,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-30,3rd,Maxtortion,Omni-Tell,https://www.mtggoldfish.com/deck/7485533
2025-11-30,Legacy Challenge 32 2025-11-30 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-30-1,4th,HyuugaHeir,Affinity Stompy,https://www.mtggoldfish.com/deck/7486510
2025-11-30,Legacy Challenge 32 2025-11-30,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-30,4th,phazonmutant,Doomsday,https://www.mtggoldfish.com/deck/7485521
2025-11-30,Legacy Challenge 32 2025-11-30 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-30-1,5th,Killabee,UBR,https://www.mtggoldfish.com/deck/7486484
2025-11-30,Legacy Challenge 32 2025-11-30,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-30,5th,Asa_Akira,Omni-Tell,https://www.mtggoldfish.com/deck/7485550
2025-11-30,Legacy Challenge 32 2025-11-30 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-30-1,6th,toselluc,Dimir Tempo,https://www.mtggoldfish.com/deck/7486497
2025-11-30,Legacy Challenge 32 2025-11-30,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-30,6th,derlumberzack,Izzet Delver,https://www.mtggoldfish.com/deck/7485526
2025-11-30,Legacy Challenge 32 2025-11-30 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-30-1,7th,Thebigempty92,Affinity Stompy,https://www.mtggoldfish.com/deck/7486501
2025-11-30,Legacy Challenge 32 2025-11-30,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-30,7th,OSCA66,Doomsday,https://www.mtggoldfish.com/deck/7485531
2025-11-30,Legacy Challenge 32 2025-11-30 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-30-1,8th,DethFrmAbove,Dimir Tempo,https://www.mtggoldfish.com/deck/7486499
2025-11-30,Legacy Challenge 32 2025-11-30,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-30,8th,MC_amp2267,Ocelot Pride Tempo,https://www.mtggoldfish.com/deck/7485542
2025-11-29,Legacy Challenge 32 2025-11-29 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-29-1,1st,Eureka22422,Doomsday,https://www.mtggoldfish.com/deck/7484621
2025-11-29,Legacy Challenge 32 2025-11-29,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-29,1st,misfits_skulls,Red Stompy,https://www.mtggoldfish.com/deck/7483890
2025-11-29,Legacy Challenge 32 2025-11-29 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-29-1,2nd,MoMo321,Omni-Tell,https://www.mtggoldfish.com/deck/7484630
2025-11-29,Legacy Challenge 32 2025-11-29,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-29,2nd,SuperCow12653,Grixis Control,https://www.mtggoldfish.com/deck/7483871
